# Mars Rover
id, NOC, NOM, LOC, CC, CCmax, rating, reviewers, disagreement
355B2, 8, 27, 177, 59, 14, 2.0, 1, 0
355BE, 1, 2, 50, 10, 9, 1, 1, 0
355DA, 5, 12, 105, 27, 12, 2.0, 1, 0
355E6, 39, 101, 778, 177, 13, 2.0, 1, 0
356BE, 7, 24, 162, 47, 8, 1, 1, 0
357E2, 21, 148, 824, 210, 9, NaN, 0, 0
35ABE, 4, 23, 218, 27, 5, 1, 2, 0
35B3A, 16, 108, 438, 143, 9, 2.0, 1, 0
35B72, 1, 4, 128, 33, 29, 1, 1, 0
36152, 21, 91, 714, 233, 19, 1, 2, 0
361CA, 19, 45, 335, 74, 12, 3, 1, 0
361FA, 8, 43, 229, 70, 6, 2.0, 1, 0
36236, 7, 44, 353, 76, 7, 1, 1, 0
371BA, 2, 6, 90, 14, 5, 1, 1, 0
371F2, 6, 31, 221, 52, 10, 2.0, 1, 0
371F6, 4, 20, 192, 44, 5, 1, 1, 0
3721E, 12, 30, 210, 54, 18, 2.0, 1, 0
3818A, 8, 53, 417, 120, 29, 2.0, 2, 0
3834A, 1, 5, 106, 30, 14, 1, 1, 0
3836E, 14, 47, 329, 85, 7, 2.0, 1, 0
387E6, 2, 8, 96, 18, 9, 1, 1, 0
3891E, 2, 6, 197, 27, 12, NaN, 0, 0
3A31A, 10, 45, 322, 99, 10, 3, 1, 0
3A36E, 7, 25, 249, 28, 4, 2.0, 1, 0
3A3BA, 7, 25, 249, 28, 4, 3, 1, 0
3A55E, 10, 56, 1037, 80, 17, 1, 1, 0
3AFCE, 1, 1, 64, 6, 6, 1, 1, 0
3B6A6, 1, 1, 97, 10, 10, 1, 1, 0
3B726, 3, 13, 105, 28, 10, 1, 1, 0
3C2AE, 1, 3, 111, 32, 22, 1, 2, 0
3C32E, 15, 34, 232, 43, 3, 2.0, 2, 0
3CAD2, 6, 25, 131, 32, 6, 1, 1, 0
3CB32, 2, 8, 62, 13, 4, 1, 1, 0
3D0F6, 19, 130, 897, 235, 13, 2.0, 1, 0
3D24E, 14, 50, 193, 53, 2, 3, 1, 0
3D252, 5, 7, 212, 29, 9, 1, 1, 0
3DEE6, 8, 22, 170, 29, 5, 1, 2, 0
3DF96, 10, 50, 274, 83, 7, 2.0, 1, 0
3E51A, 5, 11, 126, 25, 14, 1, 2, 0
3E996, 12, 37, 194, 47, 2, 1, 1, 0
3F47A, 4, 17, 111, 37, 8, 1, 1, 0
3F7F2, 13, 77, 699, 123, 6, 2.0, 1, 0
40792, 9, 49, 297, 92, 7, 1, 1, 0
40812, 4, 9, 203, 74, 34, 2.0, 2, 0
411B2, 11, 37, 224, 58, 6, 1, 1, 0
4128A, 22, 53, 400, 66, 4, 2.0, 2, 0
412CA, 2, 3, 74, 11, 6, 2.0, 1, 0
41452, 8, 35, 246, 69, 7, 2.0, 2, 0
419CA, 2, 8, 187, 41, 20, 1, 1, 0
4295A, 4, 16, 158, 40, 24, 1, 1, 0
42AF2, 2, 8, 108, 18, 11, 2.0, 1, 0
42AF6, 2, 8, 108, 18, 11, 2.0, 1, 0
42C86, 3, 12, 181, 45, 11, 1, 1, 0
42C92, 30, 106, 1060, 208, 8, 1, 1, 0
42EBA, 3, 11, 109, 20, 10, 1, 2, 0
4309A, 5, 18, 175, 25, 6, 1, 1, 0
439F6, 2, 20, 185, 78, 33, 1, 2, 0
4448E, 3, 48, 188, 55, 5, 3, 1, 0
446BA, 11, 30, 211, 56, 11, 1, 1, 0
4493A, 6, 27, 275, 65, 15, 1, 2, 0
44AFE, 3, 7, 177, 34, 14, 1, 2, 0
44C92, 15, 43, 367, 66, 10, 2.0, 1, 0
44FC6, 31, 105, 531, 152, 12, 1, 1, 0
46276, 3, 24, 169, 53, 16, 1, 2, 0
46C1A, 21, 66, 428, 94, 7, 2.0, 1, 0
46C32, 4, 7, 341, 32, 8, 1, 1, 0
47126, 13, 68, 382, 141, 20, 1, 2, 0
476B6, 9, 29, 143, 52, 15, 2.0, 2, 0
476BA, 7, 38, 268, 63, 8, 2.0, 2, 0
477AA, 2, 29, 189, 43, 4, 2.0, 1, 0
4798E, 1, 8, 89, 19, 6, 1, 1, 0
47C5E, 1, 3, 21, 6, 4, 1, 2, 0
47C62, 14, 73, 273, 76, 3, 1, 2, 0
47F36, 6, 25, 297, 57, 9, NaN, 0, 0
47F92, 4, 29, 170, 39, 5, 1, 2, 1
4815E, 22, 87, 527, 156, 15, 2.0, 1, 0
482D2, 2, 16, 130, 27, 12, 1, 1, 0
48462, 6, 29, 243, 63, 14, 2.0, 1, 0
48856, 1, 3, 103, 24, 18, 1, 2, 0
489CE, 8, 20, 207, 33, 11, 1, 1, 0
48A1A, 9, 45, 329, 84, 16, 1, 1, 0
491AE, 12, 44, 534, 96, 9, 1, 1, 0
491EE, 5, 31, 190, 59, 13, 1, 1, 0
4942E, 6, 26, 159, 36, 4, 2.0, 1, 0
49856, 2, 17, 196, 35, 9, 1, 1, 0
4B14E, 13, 56, 321, 83, 13, 1, 2, 0
4B27E, 2, 2, 55, 11, 9, 1, 1, 0
4B686, 13, 71, 436, 115, 12, 1, 2, 1
4B9EA, 15, 87, 526, 178, 9, 1, 1, 0
4BB6E, 13, 47, 263, 79, 9, 2.0, 1, 0
4BB72, 13, 42, 245, 46, 2, 1, 1, 0
4BBC6, 1, 4, 95, 9, 6, 1, 1, 0
4BC26, 9, 22, 134, 30, 5, 2.0, 1, 0
4BC8E, 10, 27, 235, 51, 17, 2.0, 1, 0
4BD76, 13, 42, 245, 46, 2, 1, 1, 0
4C22E, 3, 20, 118, 33, 7, 2.0, 1, 0
4C2E2, 5, 18, 78, 24, 7, 2.0, 1, 0
4C5CE, 2, 5, 113, 28, 11, 1, 1, 0
4D15A, 4, 20, 120, 30, 7, 1, 1, 0
4DC0E, 3, 15, 101, 21, 5, 1, 1, 0
4DD6A, 33, 79, 467, 116, 8, 1, 2, 0
4E026, 53, 218, 1424, 373, 10, 1, 2, 1
4E0C2, 33, 79, 467, 116, 8, 1, 1, 0
4E186, 53, 218, 1424, 373, 10, 1, 2, 1
4E672, 11, 81, 473, 126, 8, 2.0, 1, 0
4E6CA, 6, 11, 140, 33, 18, 1, 1, 0
4E762, 13, 60, 376, 73, 9, NaN, 0, 0
4EA66, 14, 53, 291, 69, 7, 2.0, 2, 0
4EE82, 11, 37, 309, 60, 11, 1, 1, 0
4F95A, 13, 61, 371, 85, 4, 1, 1, 0
4FA2A, 3, 19, 128, 29, 4, 1, 1, 0
4FA92, 3, 21, 127, 35, 12, 1, 1, 0
4FA9A, 6, 48, 272, 66, 4, 1, 1, 0
4FC36, 8, 31, 284, 45, 6, 2.0, 1, 0
4FEE2, 16, 31, 225, 52, 15, 2.0, 1, 0
5022E, 8, 40, 204, 49, 4, 3, 1, 0
5099E, 16, 54, 289, 66, 5, 2.0, 1, 0
50F92, 22, 78, 447, 112, 6, 2.0, 1, 0
51906, 8, 35, 310, 57, 7, 1, 1, 0
51CAE, 5, 21, 154, 33, 7, 1, 1, 0
51E12, 9, 43, 224, 48, 4, 1, 1, 0
523DA, 11, 49, 278, 78, 6, 2.0, 2, 0
524CE, 15, 31, 165, 35, 4, 2.0, 1, 0
52766, 6, 36, 205, 52, 9, 2.0, 1, 0
5289A, 21, 40, 346, 73, 12, 2.0, 2, 0
528FE, 5, 29, 171, 35, 6, 1, 1, 0
52B4A, 47, 184, 1279, 287, 18, 3, 1, 0
52B7E, 12, 36, 220, 62, 8, NaN, 0, 0
52CDE, 4, 4, 107, 18, 5, 1, 1, 0
531DA, 4, 8, 111, 18, 6, 1, 1, 0
53202, 2, 6, 72, 15, 5, NaN, 0, 0
53516, 6, 19, 175, 28, 8, 1, 1, 0
53BF2, 3, 15, 173, 52, 15, 1, 1, 0
53EA6, 4, 33, 170, 37, 2, 1, 1, 0
53FAA, 15, 68, 513, 117, 12, 1, 1, 0
543EE, 4, 27, 137, 36, 5, 1, 1, 0
5478A, 15, 56, 256, 95, 9, 1, 1, 0
55276, 5, 19, 171, 29, 5, 2.0, 2, 0
556EA, 13, 34, 222, 63, 9, 2.0, 1, 0
55AF6, 9, 24, 202, 42, 5, 1, 1, 0
56B86, 7, 27, 276, 55, 7, 1, 2, 0
56FF6, 10, 45, 238, 61, 5, NaN, 0, 0
572A6, 6, 38, 250, 63, 4, NaN, 0, 0
57536, 10, 46, 259, 77, 29, 1, 1, 0
5771A, 16, 31, 253, 63, 11, 2.0, 1, 0
57886, 9, 43, 279, 58, 4, 2.0, 1, 0
589FA, 16, 56, 528, 137, 29, 2.0, 2, 0
58AF6, 17, 45, 388, 65, 5, 1, 1, 0
58B32, 17, 59, 396, 95, 9, 1, 1, 0
58F52, 14, 63, 306, 84, 5, 2.0, 1, 0
59206, 3, 9, 97, 20, 5, NaN, 0, 0
5993E, 6, 23, 137, 27, 2, 2.0, 1, 0
5A4E6, 4, 6, 94, 12, 5, 1, 1, 0
5AC32, 3, 7, 120, 25, 8, 2.0, 1, 0
5B37E, 3, 7, 74, 14, 4, 1, 1, 0
5B89E, 11, 58, 507, 115, 9, 2.0, 2, 0
5CA6E, 15, 49, 205, 52, 3, 1, 1, 0
5CD7E, 6, 20, 205, 33, 7, 1, 1, 0
5CF6A, 7, 13, 115, 23, 11, 2.0, 1, 0
5CFBE, 6, 11, 192, 23, 6, 1, 1, 0
5D83E, 13, 68, 702, 203, 18, NaN, 0, 0
5D9AE, 5, 20, 118, 24, 4, 1, 1, 0
5DAD2, 1, 2, 45, 2, 1, 1, 1, 0
5DBC6, 10, 49, 262, 66, 5, 1, 1, 0
5DC3A, 17, 51, 562, 96, 10, 1, 1, 0
5DC5E, 2, 6, 73, 15, 5, 1, 1, 0
5DC96, 4, 22, 146, 30, 5, 1, 1, 0
5DCAA, 7, 26, 151, 32, 3, 2.0, 1, 0
5DD8A, 8, 39, 342, 101, 13, NaN, 0, 0
5DDAA, 19, 107, 470, 148, 14, 2.0, 1, 0
5DEAE, 8, 38, 181, 62, 12, 2.0, 1, 0
5E06A, 13, 49, 291, 84, 7, 2.0, 1, 0
5E3DE, 6, 46, 248, 69, 5, 2.0, 1, 0
5E8AA, 15, 39, 317, 58, 10, 1, 1, 0
5E8FA, 7, 34, 248, 108, 12, NaN, 0, 0
5EF3A, 14, 52, 303, 76, 5, 1, 2, 0
5F126, 5, 20, 139, 28, 9, 1, 1, 0
5F1C6, 6, 23, 165, 24, 2, 1, 1, 0
5F236, 15, 56, 347, 82, 12, 1, 1, 0
5FB56, 15, 55, 336, 109, 17, 2.0, 1, 0
601AE, 2, 18, 106, 30, 7, NaN, 0, 0
609B2, 9, 30, 244, 52, 15, 1, 1, 0
60DF2, 67, 283, 1980, 498, 14, 3, 2, 2
60E3E, 28, 96, 574, 170, 13, 1, 2, 0
60EC6, 17, 62, 300, 83, 9, 1, 1, 0
60FEA, 6, 30, 226, 54, 9, 2.0, 1, 0
612CA, 11, 21, 287, 44, 7, 1, 1, 0
61732, 4, 11, 106, 13, 3, 1, 1, 0
6175E, 17, 103, 509, 152, 15, 1, 1, 0
6179A, 4, 19, 108, 26, 7, 1, 1, 0
617BA, 25, 69, 611, 150, 14, 2.0, 1, 0
6185A, 9, 25, 178, 47, 15, 1, 1, 0
619F6, 22, 90, 458, 98, 3, 3, 1, 0
61A9E, 8, 36, 269, 54, 5, 2.0, 1, 0
61B12, 10, 32, 243, 46, 4, 1, 1, 0
626EE, 16, 54, 248, 71, 5, 2.0, 1, 0
627FE, 9, 73, 493, 110, 5, 1, 1, 0
62B86, 7, 38, 230, 66, 7, 2.0, 1, 0
62B92, 5, 14, 121, 24, 6, 1, 1, 0
62C72, 2, 22, 191, 64, 14, 1, 1, 0
63302, 4, 4, 78, 12, 7, 1, 1, 0
63642, 26, 108, 739, 200, 11, 2.0, 1, 0
6388A, 4, 16, 105, 26, 5, 1, 1, 0
63AE6, 34, 104, 512, 108, 3, 1, 1, 0
64226, 2, 13, 101, 28, 11, 1, 1, 0
64272, 3, 36, 235, 81, 7, 1, 1, 0
64862, 12, 23, 145, 30, 4, 2.0, 1, 0
6495E, 20, 99, 387, 126, 7, 3, 1, 0
649AA, 3, 20, 116, 33, 7, NaN, 0, 0
64A5A, 6, 47, 347, 109, 17, 1, 1, 0
64C2E, 4, 15, 148, 25, 9, 1, 1, 0
64C46, 3, 10, 151, 25, 11, 1, 1, 0
650F6, 17, 73, 492, 100, 9, 2.0, 1, 0
65116, 12, 73, 319, 92, 4, 2.0, 1, 0
65156, 3, 14, 109, 23, 6, 1, 2, 0
65252, 1, 6, 188, 37, 16, 1, 1, 0
652BE, 7, 25, 165, 45, 8, 1, 1, 0
657FE, 8, 46, 237, 64, 9, 2.0, 1, 0
6580E, 13, 39, 245, 67, 7, 1, 1, 0
6592A, 5, 23, 171, 33, 9, 1, 1, 0
65B3A, 13, 35, 258, 51, 7, 2.0, 2, 0
65BAA, 9, 26, 147, 31, 3, 2.0, 1, 0
65C0A, 5, 32, 235, 63, 10, 1, 1, 0
65E16, 6, 37, 230, 47, 3, 1, 1, 0
65E72, 5, 25, 152, 34, 5, 1, 1, 0
65FA6, 4, 21, 124, 31, 4, 1, 1, 0
662C2, 10, 17, 127, 22, 4, 1, 1, 0
66416, 1, 2, 56, 2, 1, 1, 1, 0
665E2, 7, 29, 147, 47, 10, 1, 1, 0
66952, 3, 11, 79, 32, 16, 1, 1, 0
66A5A, 9, 24, 168, 34, 5, 1, 1, 0
66AFA, 25, 158, 961, 217, 9, 2.0, 1, 0
66B42, 11, 35, 173, 51, 5, 1, 1, 0
66BA2, 5, 28, 220, 52, 9, 1, 1, 0
66F12, 2, 22, 191, 64, 14, 1, 1, 0
66FD2, 21, 72, 309, 106, 9, 1, 1, 0
670DE, 4, 17, 116, 22, 5, NaN, 0, 0
670F2, 8, 12, 186, 40, 5, 1, 1, 0
672D2, 8, 16, 112, 20, 3, 1, 1, 0
673DE, 10, 31, 209, 48, 10, 2.0, 1, 0
67BFE, 8, 45, 317, 69, 8, 1, 2, 0
67CDE, 3, 22, 129, 40, 9, 1, 2, 0
67E5E, 14, 44, 397, 82, 10, 1, 1, 0
67E6A, 5, 10, 153, 31, 9, 1, 1, 0
67FB2, 10, 55, 296, 71, 4, 2.0, 1, 0
6800E, 11, 51, 305, 85, 6, 1, 1, 0
680DA, 17, 44, 209, 55, 7, 2.0, 1, 0
681AA, 3, 23, 169, 61, 13, 2.0, 1, 0
68746, 14, 43, 216, 79, 6, NaN, 0, 0
68802, 26, 113, 740, 207, 14, 2.0, 1, 0
68C72, 7, 28, 182, 40, 5, 1, 1, 0
68D72, 4, 20, 115, 26, 4, 1, 1, 0
69016, 5, 25, 142, 33, 3, 2.0, 1, 0
694FE, 3, 15, 113, 30, 9, 1, 1, 0
6988E, 9, 9, 106, 17, 7, 2.0, 1, 0
69C06, 3, 19, 111, 31, 7, 1, 2, 0
6A44E, 12, 86, 558, 128, 4, 1, 1, 0
6A7FE, 20, 50, 365, 85, 13, 3, 1, 0
6A996, 7, 23, 170, 46, 11, 1, 1, 0
6A9EA, 13, 48, 246, 59, 4, 2.0, 1, 0
6BFA2, 14, 58, 337, 81, 8, 2.0, 1, 0
6BFAE, 17, 71, 610, 96, 5, 1, 1, 0
6C10E, 4, 18, 116, 40, 18, 1, 1, 0
6C332, 4, 26, 146, 33, 5, NaN, 0, 0
6C41A, 4, 26, 146, 33, 5, NaN, 0, 0
6C4EE, 9, 37, 188, 47, 7, 2.0, 1, 0
6C4F2, 11, 53, 295, 75, 5, 1, 1, 0
6C552, 2, 5, 86, 17, 8, 1, 1, 0
6C6FA, 3, 11, 93, 20, 9, 1, 1, 0
6C9EA, 15, 51, 240, 78, 8, 1, 1, 0
6CA2E, 4, 12, 131, 24, 7, NaN, 0, 0
6D3C6, 11, 38, 389, 61, 10, NaN, 0, 0
6D476, 11, 38, 389, 61, 10, NaN, 0, 0
6D592, 11, 38, 389, 61, 10, NaN, 0, 0
6DC92, 10, 38, 306, 51, 5, NaN, 0, 0
6DEBA, 11, 27, 186, 52, 21, 1, 1, 0
6DF06, 5, 29, 157, 38, 4, 1, 1, 0
6E17A, 15, 53, 245, 83, 10, 2.0, 1, 0
6E486, 8, 44, 331, 87, 12, 1, 1, 0
6E8B6, 1, 5, 116, 23, 9, 1, 1, 0
6E93A, 6, 34, 236, 55, 9, 2.0, 2, 0
6EDCA, 6, 51, 179, 54, 2, 1, 1, 0
6F12A, 2, 4, 149, 14, 5, 1, 2, 0
6F20A, 5, 43, 207, 61, 7, 2.0, 1, 0
6F476, 3, 23, 127, 31, 4, 2.0, 2, 0
6F4E2, 3, 19, 147, 36, 14, 2.0, 1, 0
6F6E6, 12, 27, 160, 33, 3, 1, 1, 0
6FC12, 6, 42, 194, 45, 3, 1, 1, 0
6FE3E, 6, 17, 107, 18, 2, 2.0, 1, 0
6FF26, 3, 24, 195, 44, 10, 1, 1, 0
7006E, 3, 17, 141, 42, 14, 2.0, 1, 0
70666, 10, 49, 332, 80, 20, 1, 1, 0
70982, 1, 7, 107, 24, 8, 1, 1, 0
70ACA, 9, 34, 337, 44, 4, 2.0, 1, 0
70C76, 19, 56, 299, 83, 12, 2.0, 1, 0
70DB2, 6, 34, 196, 39, 2, 2.0, 1, 0
70E2E, 8, 42, 164, 54, 5, 1, 2, 0
70EFA, 11, 28, 174, 43, 9, 1, 1, 0
70F3A, 2, 6, 126, 16, 11, 1, 1, 0
70F46, 9, 47, 335, 90, 13, 1, 1, 0
70FD2, 25, 94, 502, 115, 9, 1, 2, 0
70FE2, 3, 14, 162, 55, 33, 1, 2, 0
7108A, 6, 39, 241, 77, 18, 2.0, 1, 0
71452, 3, 6, 55, 10, 4, 1, 1, 0
71652, 5, 26, 174, 45, 8, 1, 1, 0
717F2, 6, 31, 133, 35, 4, 2.0, 1, 0
71826, 15, 42, 288, 65, 8, 2.0, 1, 0
71856, 10, 34, 217, 60, 8, 1, 1, 0
71912, 3, 11, 103, 21, 11, 1, 1, 0
7230A, 15, 53, 285, 68, 8, 2.0, 1, 0
726C6, 4, 23, 165, 50, 11, 2.0, 1, 0
726DE, 9, 28, 259, 84, 13, 1, 1, 0
72716, 6, 26, 185, 37, 5, 1, 1, 0
7274E, 15, 54, 271, 84, 10, 1, 1, 0
728E6, 15, 54, 265, 65, 3, 3, 1, 0
729EE, 9, 16, 136, 27, 8, 2.0, 1, 0
72D36, 6, 12, 127, 27, 4, 1, 1, 0
730B2, 6, 29, 123, 37, 7, 1, 1, 0
7338E, 3, 5, 106, 14, 7, NaN, 0, 0
73392, 16, 69, 385, 106, 7, NaN, 0, 0
7339A, 9, 31, 166, 35, 3, 1, 1, 0
7343E, 3, 20, 114, 35, 11, 2.0, 1, 0
7353E, 9, 36, 199, 57, 7, 2.0, 1, 0
73596, 6, 38, 211, 65, 9, 1, 2, 0
73736, 6, 18, 91, 25, 3, 1, 1, 0
73786, 4, 24, 126, 45, 15, 1, 1, 0
738AA, 10, 61, 361, 99, 7, 2.0, 1, 0
73E72, 11, 40, 276, 66, 12, 2.0, 1, 0
73F5A, 2, 5, 65, 14, 6, 1, 1, 0
7426E, 11, 38, 221, 50, 12, 2.0, 1, 0
7427E, 35, 219, 935, 274, 7, 2.0, 2, 0
7491E, 4, 35, 174, 44, 4, 1, 1, 0
7499E, 7, 29, 205, 33, 3, 1, 1, 0
74C6E, 3, 35, 173, 46, 6, 2.0, 1, 0
753A2, 19, 47, 324, 60, 7, 2.0, 1, 0
758E2, 15, 51, 365, 88, 7, 2.0, 1, 0
76336, 5, 26, 147, 39, 7, 2.0, 1, 0
76EBA, 4, 31, 259, 56, 7, 2.0, 1, 0
76FAE, 12, 23, 160, 33, 7, 1, 1, 0
7796E, 10, 42, 259, 74, 10, 2.0, 1, 0
779AA, 24, 67, 428, 118, 14, 2.0, 1, 0
779FA, 12, 42, 192, 49, 3, 2.0, 1, 0
77CEA, 1, 8, 86, 37, 11, 2.0, 1, 0
77CFE, 4, 17, 113, 21, 3, 2.0, 1, 0
77F52, 15, 45, 288, 53, 3, 2.0, 1, 0
7865E, 11, 36, 252, 61, 13, 1, 1, 0
786AE, 8, 40, 202, 58, 5, 1, 1, 0
788A6, 8, 28, 167, 46, 6, 2.0, 1, 0
788BE, 11, 61, 319, 85, 6, 1, 1, 0
788FE, 2, 14, 120, 20, 5, 1, 1, 0
7892A, 12, 29, 222, 47, 8, 3, 1, 0
78962, 12, 79, 607, 140, 12, 2.0, 1, 0
78A7E, 6, 34, 205, 55, 11, 1, 1, 0
78E12, 7, 24, 119, 28, 3, 3, 1, 0
78F12, 7, 25, 115, 35, 4, 1, 1, 0
78FC6, 20, 64, 307, 69, 3, 2.0, 1, 0
790EE, 3, 20, 118, 33, 7, 2.0, 1, 0
7939E, 14, 64, 314, 86, 4, 1, 2, 1
79626, 2, 2, 89, 22, 12, 1, 1, 0
7965A, 5, 32, 249, 77, 12, 2.0, 1, 0
797B2, 12, 44, 205, 62, 3, 2.0, 1, 0
799FE, 8, 28, 195, 49, 6, 1, 1, 0
86D6E, 3, 20, 115, 33, 7, 1, 1, 0
86E4A, 15, 60, 330, 86, 12, 2.0, 1, 0
86FDE, 21, 141, 631, 226, 11, 1, 2, 1
87002, 2, 26, 169, 60, 6, 1, 1, 0
87046, 9, 17, 134, 25, 5, 2.0, 1, 0
87202, 7, 16, 140, 16, 1, 3, 1, 0
8740A, 6, 35, 171, 41, 4, 2.0, 1, 0
87432, 12, 39, 211, 52, 9, NaN, 0, 0
8764A, 6, 35, 181, 61, 16, 1, 1, 0
876DE, 4, 4, 154, 36, 17, 1, 2, 0
8779A, 4, 25, 151, 40, 7, 2.0, 1, 0
877A6, 4, 14, 86, 19, 2, 2.0, 1, 0
878D6, 7, 23, 314, 49, 8, 1, 1, 0
87FBE, 7, 24, 191, 29, 5, 2.0, 1, 0
88702, 59, 162, 916, 258, 14, 1, 2, 0
888F6, 12, 53, 240, 63, 5, 2.0, 1, 0
88B22, 8, 31, 204, 37, 3, 3, 2, 0
88D6E, 3, 10, 94, 16, 3, 2.0, 2, 0
88E4E, 1, 9, 68, 24, 8, 1, 1, 0
88E52, 8, 53, 288, 56, 4, 1, 1, 0
89B0E, 9, 53, 294, 71, 6, 3, 1, 0
89BA6, 7, 20, 165, 26, 5, 1, 1, 0
89DD6, 10, 24, 197, 60, 23, 2.0, 1, 0
89E96, 6, 15, 151, 28, 12, 1, 1, 0
8A152, 13, 61, 296, 75, 5, NaN, 0, 0
8A3BA, 20, 75, 529, 99, 7, 3, 2, 1
8AA86, 16, 78, 463, 130, 9, 1, 1, 0
8B3EE, 10, 50, 262, 79, 4, 2.0, 2, 0
8B506, 7, 34, 237, 45, 12, 1, 1, 0
8B6FA, 81, 266, 1239, 324, 4, 3, 1, 0
8B822, 30, 64, 517, 74, 8, 3, 1, 0
8BA06, 31, 98, 806, 125, 5, 3, 2, 1
8BADA, 8, 31, 162, 35, 4, 1, 1, 0
8BDB6, 11, 69, 236, 90, 9, 1, 1, 0
8BE1E, 9, 18, 233, 50, 21, 2.0, 1, 0
8C166, 3, 21, 165, 35, 8, 1, 1, 0
8C1F6, 7, 28, 157, 37, 7, 1, 1, 0
8C80A, 8, 35, 275, 60, 18, 1, 1, 0
8C91E, 5, 25, 174, 49, 10, 2.0, 2, 0
8C956, 31, 95, 598, 124, 18, 3, 1, 0
8CA8A, 6, 40, 236, 66, 7, 1, 1, 0
8D272, 3, 14, 129, 27, 5, 1, 1, 0
8DA0A, 3, 17, 129, 33, 10, 1, 2, 0
8DBC6, 10, 41, 298, 81, 10, 1, 1, 0
8DE12, 5, 26, 193, 45, 8, 2.0, 1, 0
8E4A2, 7, 28, 181, 39, 5, 1, 1, 0
8E726, 17, 80, 444, 106, 6, 2.0, 1, 0
8EB6A, 5, 5, 174, 36, 11, 1, 1, 0
8ED4E, 10, 73, 387, 108, 5, 1, 1, 0
8F7AE, 2, 22, 260, 67, 15, NaN, 0, 0
8FB56, 1, 6, 80, 22, 5, 1, 1, 0
8FDF6, 13, 41, 223, 58, 6, NaN, 0, 0
8FE5E, 14, 41, 252, 71, 7, 2.0, 1, 0
9028E, 19, 116, 404, 116, 1, 1, 2, 0
90386, 2, 13, 108, 18, 4, 1, 1, 0
90776, 1, 4, 62, 13, 6, 1, 1, 0
90D36, 6, 29, 237, 63, 16, 1, 1, 0
910A6, 11, 51, 239, 63, 5, 1, 1, 0
910CE, 13, 64, 305, 92, 8, 2.0, 1, 0
91836, 13, 52, 239, 64, 4, 2.0, 1, 0
9183E, 2, 8, 74, 15, 5, 2.0, 1, 0
91B3E, 9, 40, 224, 57, 9, 1, 1, 0
91BD6, 17, 56, 309, 83, 10, 2.0, 1, 0
9215A, 29, 146, 674, 215, 21, 3, 1, 0
92782, 5, 11, 132, 38, 12, 1, 1, 0
92816, 4, 20, 136, 28, 5, 1, 1, 0
92CAE, 22, 121, 843, 257, 20, 1, 1, 0
9368A, 17, 53, 486, 121, 10, 2.0, 1, 0
93A16, 14, 41, 239, 62, 6, 2.0, 1, 0
93CFA, 28, 102, 745, 168, 15, 2.0, 1, 0
93D16, 17, 79, 444, 124, 12, 1, 1, 0
94246, 7, 20, 110, 30, 5, 3, 1, 0
942F6, 2, 9, 71, 15, 6, 1, 1, 0
94326, 8, 28, 151, 33, 3, 2.0, 1, 0
9463E, 5, 37, 220, 68, 8, 1, 1, 0
94662, 9, 35, 188, 40, 5, 1, 1, 0
94852, 3, 14, 143, 18, 4, 1, 2, 0
94A72, 2, 5, 205, 71, 46, 1, 1, 0
94E1E, 11, 21, 206, 31, 5, 1, 1, 0
95216, 9, 29, 214, 48, 9, 1, 1, 0
955AE, 8, 23, 191, 39, 8, 1, 1, 0
95632, 23, 99, 478, 119, 5, 2.0, 1, 0
95772, 10, 38, 254, 53, 5, 2.0, 1, 0
95826, 2, 22, 137, 37, 13, 1, 1, 0
95A2A, 4, 18, 135, 35, 10, 1, 1, 0
95CF6, 2, 13, 89, 17, 5, 1, 1, 0
95D86, 9, 24, 168, 42, 7, 1, 2, 1
9615A, 3, 22, 165, 37, 11, 1, 1, 0
9637A, 9, 70, 547, 130, 11, 2.0, 1, 0
963F2, 5, 18, 124, 24, 4, 1, 1, 0
964A6, 3, 24, 154, 33, 5, NaN, 0, 0
96E22, 4, 27, 280, 45, 15, 1, 1, 0
9726E, 6, 23, 147, 42, 11, 1, 1, 0
972C2, 17, 32, 292, 61, 13, 1, 1, 0
97332, 10, 25, 259, 44, 13, 1, 1, 0
973CA, 4, 11, 138, 25, 8, 1, 2, 0
976AE, 1, 8, 89, 19, 6, 1, 1, 0
979AE, 12, 65, 403, 104, 9, 2.0, 1, 0
98266, 2, 5, 123, 17, 9, 1, 2, 0
9855A, 10, 37, 230, 69, 20, 1, 1, 0
98866, 3, 11, 65, 16, 5, 1, 1, 0
99302, 5, 23, 168, 28, 5, 1, 1, 0
99476, 1, 4, 45, 9, 4, 1, 1, 0
994EE, 8, 42, 196, 59, 4, 2.0, 1, 0
9978A, 11, 36, 267, 84, 27, NaN, 0, 0
99E56, 3, 15, 58, 17, 2, 1, 1, 0
99F3E, 20, 98, 813, 145, 9, 3, 1, 0
9A1CA, 8, 33, 140, 40, 4, 1, 1, 0
9A2FA, 7, 29, 202, 50, 8, 2.0, 1, 0
9A4EA, 26, 84, 534, 99, 4, 1, 1, 0
9A982, 6, 20, 160, 34, 7, 1, 1, 0
9AEB2, 9, 32, 253, 46, 11, 1, 2, 1
9AF9E, 7, 20, 232, 69, 16, 1, 1, 0
9B2CE, 15, 49, 237, 54, 3, 2.0, 1, 0
9B5BE, 15, 72, 434, 90, 3, 3, 1, 0
9B942, 15, 63, 396, 107, 7, 2.0, 1, 0
